State Code,District Code,Sub District Code,Town-Village Code,city_or_town_name,source
3,41,225,800191,Khanna (M Cl),Census 2011 urban-name heuristic
3,41,226,800192,Payal (M Cl),Census 2011 urban-name heuristic
3,41,226,800193,Maloud (NP),Census 2011 urban-name heuristic
3,41,226,800194,Doraha (M Cl),Census 2011 urban-name heuristic
3,41,227,33546,Bhamian Kalan (CT),Census 2011 urban-name heuristic
3,41,227,800195,Sahnewal  (NP),Census 2011 urban-name heuristic
3,41,227,800196,Ludhiana (M Corp.),Census 2011 urban-name heuristic
3,41,228,33674,Jodhan (CT),Census 2011 urban-name heuristic
3,41,228,33675,Gill (CT),Census 2011 urban-name heuristic
3,41,228,33676,Tharike (CT),Census 2011 urban-name heuristic
3,41,228,33677,Bhattian (CT),Census 2011 urban-name heuristic
3,41,228,33678,Partap Singhwala (CT),Census 2011 urban-name heuristic
3,41,228,33679,Baddowal (CT),Census 2011 urban-name heuristic
3,41,228,800197,Mullanpur Dakha (NP),Census 2011 urban-name heuristic
3,41,229,33754,Halwara (CT),Census 2011 urban-name heuristic
3,41,229,33755,Akalgarh (CT),Census 2011 urban-name heuristic
3,41,229,800198,Raikot (M Cl),Census 2011 urban-name heuristic
3,41,230,800199,Jagraon (M Cl),Census 2011 urban-name heuristic
3,42,231,800200,Badhni Kalan (NP),Census 2011 urban-name heuristic
3,42,232,800201,Bagha Purana (M Cl),Census 2011 urban-name heuristic
3,42,233,34220,Kot Ise Khan (CT),Census 2011 urban-name heuristic
3,42,233,34221,Landeke (Amritsar Road) (OG),Census 2011 urban-name heuristic
3,42,233,34222,Duneke (Firozpur Road) (OG),Census 2011 urban-name heuristic
3,42,233,800202,Moga (M Cl + OG),Census 2011 urban-name heuristic
3,42,233,800202,Moga (M Cl),Census 2011 urban-name heuristic
3,42,233,800203,Dharamkot (M Cl),Census 2011 urban-name heuristic
3,43,234,34440,Gadriwala on Zira - Firozpur Road  (OG),Census 2011 urban-name heuristic
3,43,234,800204,Makhu (NP),Census 2011 urban-name heuristic
3,43,234,800205,Zira (M Cl + OG),Census 2011 urban-name heuristic
3,43,234,800205,Zira (M Cl),Census 2011 urban-name heuristic
3,43,234,800206,Mallanwala Khass (NP),Census 2011 urban-name heuristic
3,43,235,34787,Satyewala (CT),Census 2011 urban-name heuristic
3,43,235,800207,Firozpur (M Cl),Census 2011 urban-name heuristic
3,43,235,800208,Firozpur Cantt (CB),Census 2011 urban-name heuristic
3,43,235,800209,Talwandi Bhai (M Cl),Census 2011 urban-name heuristic
3,43,235,800210,Mudki (NP),Census 2011 urban-name heuristic
3,43,236,35002,Extended Area Block No.22 (OG),Census 2011 urban-name heuristic
3,43,236,800211,Guru Har Sahai  (M Cl),Census 2011 urban-name heuristic
3,43,236,800212,Jalalabad (M Cl + OG),Census 2011 urban-name heuristic
3,43,236,800212,Jalalabad (M Cl),Census 2011 urban-name heuristic
3,43,237,35150,Korianwali (CT),Census 2011 urban-name heuristic
3,43,237,800213,Fazilka (M Cl),Census 2011 urban-name heuristic
3,43,238,800214,Abohar (M Cl),Census 2011 urban-name heuristic
3,44,239,800215,Malout (M Cl),Census 2011 urban-name heuristic
3,44,240,800216,Gidderbaha (M Cl),Census 2011 urban-name heuristic
3,44,241,800217,Muktsar (M Cl),Census 2011 urban-name heuristic
3,44,241,800218,Bariwala (NP),Census 2011 urban-name heuristic
3,45,242,35591,Houses & Rice Shellers (Bholowal -  Road) (OG),Census 2011 urban-name heuristic
3,45,242,800219,Faridkot (M Cl + OG),Census 2011 urban-name heuristic
3,45,242,800219,Faridkot (M Cl),Census 2011 urban-name heuristic
3,45,242,800220,Kot Kapura (M Cl),Census 2011 urban-name heuristic
3,45,243,35633,Kothe Lal Premi (OG),Census 2011 urban-name heuristic
3,45,243,800221,Jaitu (M Cl + OG),Census 2011 urban-name heuristic
3,45,243,800221,Jaitu (M Cl),Census 2011 urban-name heuristic
3,46,244,35709,Jawahar Nagar on Rampura - Bathinda Road (OG),Census 2011 urban-name heuristic
3,46,244,35710,Dashmesh Nagar on Rampura - Mehraj Road  (OG),Census 2011 urban-name heuristic
3,46,244,35711,Outgrowth of Gandhi Nagar on Pitho Road  (OG),Census 2011 urban-name heuristic
3,46,244,800222,Bhagta Bhai Ka (NP),Census 2011 urban-name heuristic
3,46,244,800223,Rampura Phul (M Cl + OG),Census 2011 urban-name heuristic
3,46,244,800223,Rampura Phul (M Cl),Census 2011 urban-name heuristic
3,46,245,35831,Bhisiana (CT),Census 2011 urban-name heuristic
3,46,245,35832,Mehna (CT),Census 2011 urban-name heuristic
3,46,245,800224,Bhucho Mandi (M Cl),Census 2011 urban-name heuristic
3,46,245,800225,Goniana (M Cl),Census 2011 urban-name heuristic
3,46,245,800226,Bathinda (M Corp.),Census 2011 urban-name heuristic
3,46,245,800227,Sangat (M Cl),Census 2011 urban-name heuristic
3,46,245,800228,Kot Fatta (M Cl),Census 2011 urban-name heuristic
3,46,246,800229,Raman (M Cl),Census 2011 urban-name heuristic
3,46,246,800230,Talwandi Sabo (NP),Census 2011 urban-name heuristic
3,46,246,800231,Maur (M Cl),Census 2011 urban-name heuristic
3,47,247,800232,Sardulgarh (NP),Census 2011 urban-name heuristic
3,47,248,800233,Bareta (M Cl),Census 2011 urban-name heuristic
3,47,248,800234,Budhlada (M Cl),Census 2011 urban-name heuristic
3,47,249,800235,Bhikhi (NP),Census 2011 urban-name heuristic
3,47,249,800236,Mansa (M Cl),Census 2011 urban-name heuristic
3,48,250,800237,Samana (M Cl),Census 2011 urban-name heuristic
3,48,251,800238,Patran (M Cl),Census 2011 urban-name heuristic
3,48,251,800239,Ghagga (NP),Census 2011 urban-name heuristic
3,48,252,36472,Alhoran (CT),Census 2011 urban-name heuristic
3,48,252,800240,Nabha (M Cl),Census 2011 urban-name heuristic
3,48,252,800241,Bhadson (NP),Census 2011 urban-name heuristic
3,48,253,36830,Rurki Kasba (CT),Census 2011 urban-name heuristic
3,48,253,36831,Ranjit Nagar Extension - I (OG),Census 2011 urban-name heuristic
3,48,253,36832,Grid Colony PSEB on Bhadson Road (OG),Census 2011 urban-name heuristic
3,48,253,36833,Kheri Gujran (OG),Census 2011 urban-name heuristic
3,48,253,36834,Urban Estate - I (OG),Census 2011 urban-name heuristic
3,48,253,36835,Punjabi University (OG),Census 2011 urban-name heuristic
3,48,253,36836,Urban Estate - II (OG),Census 2011 urban-name heuristic
3,48,253,36837,Ranjit Nagar Extension - II (OG),Census 2011 urban-name heuristic
3,48,253,800242,Patiala (M Corp. + OG),Census 2011 urban-name heuristic
3,48,253,800242,Patiala (M Corp.),Census 2011 urban-name heuristic
3,48,253,800243,Sanaur (M Cl),Census 2011 urban-name heuristic
3,48,254,37081,Nilpur (CT),Census 2011 urban-name heuristic
3,48,254,800244,Ghanaur (NP),Census 2011 urban-name heuristic
3,48,254,800245,Rajpura (M Cl),Census 2011 urban-name heuristic
3,49,0,800252,Amritsar (M Corp. + OG),Census 2011 urban-name heuristic
3,49,255,37425,Chogawan (CT),Census 2011 urban-name heuristic
3,49,255,800246,Ramdas (M Cl),Census 2011 urban-name heuristic
3,49,255,800247,Ajnala (NP),Census 2011 urban-name heuristic
3,49,255,800248,Raja Sansi (NP),Census 2011 urban-name heuristic
3,49,256,37566,Bara Khankot Doburjee  (OG),Census 2011 urban-name heuristic
3,49,256,37567,Village Mule Chak  (OG),Census 2011 urban-name heuristic
3,49,256,800249,Majitha (M Cl),Census 2011 urban-name heuristic
3,49,256,800250,Amritsar Cantt. (CB),Census 2011 urban-name heuristic
3,49,256,800251,Jandiala (M Cl),Census 2011 urban-name heuristic
3,49,256,800252,Amritsar (M Corp. + OG) (Part),Census 2011 urban-name heuristic
3,49,257,37671,Kathanian (CT),Census 2011 urban-name heuristic
3,49,257,37672,Nangli (CT),Census 2011 urban-name heuristic
3,49,257,37673,Mudal (CT),Census 2011 urban-name heuristic
3,49,257,37674,Abadi Baba Darshan Singh on Ram Tirath Road (OG),Census 2011 urban-name heuristic
3,49,257,37675,Village Kuriwal (OG),Census 2011 urban-name heuristic
3,49,257,37676,Abadi Baba Jiwan Singh on Ram Tirath Road (OG),Census 2011 urban-name heuristic
3,49,257,37677,Thandewala (OG),Census 2011 urban-name heuristic
3,49,257,37678,Naushera Khurd (OG),Census 2011 urban-name heuristic
3,49,257,37679,Abadi along Khairabad on Ram Tirath Road to Ajnala  Road (OG),Census 2011 urban-name heuristic
3,49,257,37680,Abadi Naushera (OG),Census 2011 urban-name heuristic
3,49,257,37681,Village Roriwala (OG),Census 2011 urban-name heuristic
3,49,257,37682,Prem Nagar on Ajnala Road (OG),Census 2011 urban-name heuristic
3,49,257,37683,Abadi Khalsa Nagar Near Kot Mit Singh (OG),Census 2011 urban-name heuristic
3,49,257,37684,Abadi Mirankot on Ajnala Road (OG),Census 2011 urban-name heuristic
3,49,257,37685,Gumtala Colony on Jagdev Kalan Road (OG),Census 2011 urban-name heuristic
3,49,257,37686,Village Ghumanpura (OG),Census 2011 urban-name heuristic
3,49,257,37687,Ranjit Vihar (OG),Census 2011 urban-name heuristic
3,49,257,37688,"Joshi Colony, Ram Tirath Road (OG)",Census 2011 urban-name heuristic
3,49,257,37689,Parti Vihar (OG),Census 2011 urban-name heuristic
3,49,257,37690,"Raggar Colony, Gali No. 1,2 & 3, Ram Tirath Road.(OG)",Census 2011 urban-name heuristic
3,49,257,37691,Silver Estate (OG),Census 2011 urban-name heuristic
3,49,257,37692,Krishna Lane (OG),Census 2011 urban-name heuristic
3,49,257,37693,Vill Bhagatpura (Factories on right side of Doburjee G.T. Road) (OG),Census 2011 urban-name heuristic
3,49,257,37694,Basarka Bhaini (Attari Road) (OG),Census 2011 urban-name heuristic
3,49,257,800252,Amritsar (M Corp. + OG) (Part),Census 2011 urban-name heuristic
3,49,258,37848,Khilchian (CT),Census 2011 urban-name heuristic
3,49,258,37849,Baba Bakala (CT),Census 2011 urban-name heuristic
3,49,258,37850,Budha Theh (CT),Census 2011 urban-name heuristic
3,49,258,800253,Rayya (NP),Census 2011 urban-name heuristic
3,50,259,800254,Tarn Taran (M Cl),Census 2011 urban-name heuristic
3,50,260,38244,Bhikhiwind (CT),Census 2011 urban-name heuristic
3,50,260,800255,Patti (M Cl),Census 2011 urban-name heuristic
3,50,260,800256,Khem Karan (NP),Census 2011 urban-name heuristic
3,51,262,800257,Anandpur Sahib (M Cl),Census 2011 urban-name heuristic
3,51,263,38590,Oustee Colony Block-B (OG),Census 2011 urban-name heuristic
3,51,263,38591,Oustee Colony Block-A (OG),Census 2011 urban-name heuristic
3,51,263,800258,Nangal (M Cl + OG),Census 2011 urban-name heuristic
3,51,263,800258,Nangal (M Cl),Census 2011 urban-name heuristic
3,51,264,38763,Nehon (CT),Census 2011 urban-name heuristic
3,51,264,38764,Ghanauli (CT),Census 2011 urban-name heuristic
3,51,264,38765,Kotla Nihang (CT),Census 2011 urban-name heuristic
3,51,264,800259,Rupnagar (M Cl),Census 2011 urban-name heuristic
3,51,265,800260,Chamkaur Sahib (NP),Census 2011 urban-name heuristic
3,51,265,800261,Morinda (M Cl),Census 2011 urban-name heuristic
3,52,266,39141,Mullanpur Garib Dass (CT),Census 2011 urban-name heuristic
3,52,266,800262,Kurali (M Cl),Census 2011 urban-name heuristic
3,52,266,800263,Kharar (M Cl),Census 2011 urban-name heuristic
3,52,266,800264,Naya Gaon (NP),Census 2011 urban-name heuristic
3,52,267,39227,Balongi (CT),Census 2011 urban-name heuristic
3,52,267,39228,Sohana (CT),Census 2011 urban-name heuristic
3,52,267,39229,Sector - 66 (OG),Census 2011 urban-name heuristic
3,52,267,39230,Sector - 67 (OG),Census 2011 urban-name heuristic
3,52,267,39231,Sector - 68 (OG),Census 2011 urban-name heuristic
3,52,267,39232,Sector - 69 (OG),Census 2011 urban-name heuristic
3,52,267,800265,Banur (M Cl),Census 2011 urban-name heuristic
3,52,267,800266,S.A.S. Nagar (Mohali) (M Cl + OG),Census 2011 urban-name heuristic
3,52,267,800266,S.A.S. Nagar (Mohali) (M Cl),Census 2011 urban-name heuristic
3,52,268,39383,Bhankharpur (CT),Census 2011 urban-name heuristic
3,52,268,39384,Mirpur (CT),Census 2011 urban-name heuristic
3,52,268,39385,Mubarakpur (CT),Census 2011 urban-name heuristic
3,52,268,39386,Daper (CT),Census 2011 urban-name heuristic
3,52,268,39387,Lalru (CT),Census 2011 urban-name heuristic
3,52,268,800267,Zirakpur (M Cl),Census 2011 urban-name heuristic
3,52,268,800268,Dera Bassi (M Cl),Census 2011 urban-name heuristic
3,53,269,39571,Amargarh (CT),Census 2011 urban-name heuristic
3,53,269,800269,Ahmedgarh (M Cl),Census 2011 urban-name heuristic
3,53,269,800270,Malerkotla (M Cl),Census 2011 urban-name heuristic
3,53,270,800271,Dhuri (M Cl),Census 2011 urban-name heuristic
3,53,271,800272,Bhawanigarh (M Cl),Census 2011 urban-name heuristic
3,53,271,800273,Sangrur (M Cl),Census 2011 urban-name heuristic
3,53,271,800274,Longowal (M Cl),Census 2011 urban-name heuristic
3,53,272,39875,"Chamar Tibbi, Moranwali, Model Town ( R ) and Gugapeer, Kothe - Harigarh and Kothe Singhpur (OG)",Census 2011 urban-name heuristic
3,53,272,800275,Cheema (NP),Census 2011 urban-name heuristic
3,53,272,800276,Sunam Udham Singh Wala (M Cl + OG),Census 2011 urban-name heuristic
3,53,272,800276,Sunam Udham Singh Wala (M Cl),Census 2011 urban-name heuristic
3,53,272,800277,Dirba (NP),Census 2011 urban-name heuristic
3,53,273,800278,Lehragaga (M Cl),Census 2011 urban-name heuristic
3,53,274,800279,Moonak (NP),Census 2011 urban-name heuristic
3,53,274,800280,Khanauri (NP),Census 2011 urban-name heuristic
3,54,275,800281,Barnala (M Cl),Census 2011 urban-name heuristic
3,54,275,800282,Handiaya (NP),Census 2011 urban-name heuristic
3,54,275,800283,Dhanaula (M Cl),Census 2011 urban-name heuristic
3,54,276,800284,Tapa (M Cl),Census 2011 urban-name heuristic
3,54,276,800285,Bhadaur (M Cl),Census 2011 urban-name heuristic
4,55,277,40094,Khuda Alisher (CT),Census 2011 urban-name heuristic
4,55,277,40095,"Mani Majra (R), Basti Kishangarh, Basti Bhagwanpura (CT)",Census 2011 urban-name heuristic
4,55,277,40096,Daria (CT),Census 2011 urban-name heuristic
4,55,277,40097,Mauli Jagran (CT),Census 2011 urban-name heuristic
4,55,277,40098,Behlana (CT),Census 2011 urban-name heuristic
4,55,277,40099,Lahora (OG),Census 2011 urban-name heuristic
4,55,277,40100,Khuda Jassu (OG),Census 2011 urban-name heuristic
4,55,277,800286,Chandigarh (M Corp. + OG),Census 2011 urban-name heuristic
4,55,277,800286,Chandigarh (M Corp.),Census 2011 urban-name heuristic
5,0,0,800299,Devaprayag (NP),Census 2011 urban-name heuristic
5,56,280,800287,Barkot (NP),Census 2011 urban-name heuristic
5,56,283,800288,Uttarkashi (NPP),Census 2011 urban-name heuristic
5,56,283,800289,Gangotri (NP),Census 2011 urban-name heuristic
5,57,284,800290,Badrinathpuri (NP),Census 2011 urban-name heuristic
5,57,285,800292,Chamoli Gopeshwar (NPP),Census 2011 urban-name heuristic
5,57,285,800293,Nandprayag (NP),Census 2011 urban-name heuristic
5,57,287,800294,Gochar (NP),Census 2011 urban-name heuristic
5,57,287,800295,Karnaprayag (NP),Census 2011 urban-name heuristic
5,58,290,800296,Kedarnath (NP),Census 2011 urban-name heuristic
5,58,291,800297,Rudraprayag (NPP),Census 2011 urban-name heuristic
5,59,294,800298,Kirtinagar (NP),Census 2011 urban-name heuristic
5,59,294,800299,Devaprayag (NP) (Part),Census 2011 urban-name heuristic
5,59,297,800301,Chamba (NP),Census 2011 urban-name heuristic
5,59,299,44604,Dhaluwala (CT),Census 2011 urban-name heuristic
5,59,299,800302,Narendranagar (NPP),Census 2011 urban-name heuristic
5,59,299,800303,Muni Ki Reti (NP),Census 2011 urban-name heuristic
5,60,300,800304,Chakrata (CB),Census 2011 urban-name heuristic
5,60,303,45110,Jiwangarh (CT),Census 2011 urban-name heuristic
5,60,303,45111,Central Hope Town (CT),Census 2011 urban-name heuristic
5,60,303,800305,Vikasnagar (NPP),Census 2011 urban-name heuristic
5,60,303,800306,Herbertpur (NP),Census 2011 urban-name heuristic
5,60,304,45267,Raipur (CT),Census 2011 urban-name heuristic
5,60,304,45268,Natthan Pur (CT),Census 2011 urban-name heuristic
5,60,304,45269,Mehu Wala Mafi (CT),Census 2011 urban-name heuristic
5,60,304,45270,Natthuwa Wala (CT),Census 2011 urban-name heuristic
5,60,304,45271,Bharuwal Grant (OG),Census 2011 urban-name heuristic
5,60,304,800307,Mussoorie (NPP),Census 2011 urban-name heuristic
5,60,304,800308,Landaur (CB),Census 2011 urban-name heuristic
5,60,304,800310,Dehradun (CB),Census 2011 urban-name heuristic
5,60,304,800311,Clement Town (CB),Census 2011 urban-name heuristic
5,60,304,800312,Doiwala (NP),Census 2011 urban-name heuristic
5,60,305,45360,Rishikesh (CT),Census 2011 urban-name heuristic
5,60,305,45361,Gumaniwala (CT),Census 2011 urban-name heuristic
5,60,305,45362,Kharak mafi (CT),Census 2011 urban-name heuristic
5,60,305,45363,Pratitnagar (CT),Census 2011 urban-name heuristic
5,60,305,45364,Haripur Kalan (CT),Census 2011 urban-name heuristic
5,60,305,800313,Rishikesh (NPP),Census 2011 urban-name heuristic
5,61,306,800315,Srinagar (NPP),Census 2011 urban-name heuristic
5,61,307,800299,Devaprayag (NP) (Part),Census 2011 urban-name heuristic
5,61,307,800316,Pauri (NPP),Census 2011 urban-name heuristic
5,61,310,800317,Lansdowne (CB),Census 2011 urban-name heuristic
5,61,313,48597,Padampur Sukhran (CT),Census 2011 urban-name heuristic
5,61,313,48598,Kashirampur (CT),Census 2011 urban-name heuristic
5,61,313,48599,Manpur (OG),Census 2011 urban-name heuristic
5,61,313,800318,Dogadda (NPP),Census 2011 urban-name heuristic
5,61,313,800319,Kotdwara (NPP + OG),Census 2011 urban-name heuristic
5,61,313,800319,Kotdwara (NPP),Census 2011 urban-name heuristic
5,61,314,48841,Jonk (CT),Census 2011 urban-name heuristic
5,62,316,800320,Dharchula (NP),Census 2011 urban-name heuristic
5,62,317,800321,Didihat (NP),Census 2011 urban-name heuristic
5,62,320,800322,Pithoragarh (NPP),Census 2011 urban-name heuristic
5,63,323,800323,Bageshwar (NPP),Census 2011 urban-name heuristic
5,64,328,800324,Ranikhet (CB),Census 2011 urban-name heuristic
5,64,329,800325,Dwarahat (NP),Census 2011 urban-name heuristic
5,64,330,53250,Khatyari (CT),Census 2011 urban-name heuristic
5,64,330,800326,Almora (CB),Census 2011 urban-name heuristic
5,64,330,800327,Almora (NPP),Census 2011 urban-name heuristic
5,65,334,800328,Champawat (NP),Census 2011 urban-name heuristic
5,65,336,800329,Lohaghat (NP),Census 2011 urban-name heuristic
5,65,337,54471,Banbasa (CT),Census 2011 urban-name heuristic
5,65,337,800330,Tanakpur (NPP),Census 2011 urban-name heuristic
5,66,340,800331,Nainital (NPP),Census 2011 urban-name heuristic
5,66,340,800332,Nainital (CB),Census 2011 urban-name heuristic
5,66,340,800333,Bhowali (NPP),Census 2011 urban-name heuristic
5,66,340,800334,Bhimtal (NP),Census 2011 urban-name heuristic
5,66,342,55151,Bamori Malli (OG) (Part),Census 2011 urban-name heuristic
5,66,342,55153,Korta (Chanmari Mohalla) (OG) (Part),Census 2011 urban-name heuristic
5,66,342,55155,Bamori Talli Kham (OG) (Part),Census 2011 urban-name heuristic
5,66,342,55293,Fatehpur Range (Dhamua Dunga Area) (CT),Census 2011 urban-name heuristic
5,66,342,55294,Mukhani (CT),Census 2011 urban-name heuristic
5,66,342,55295,Haldwani Talli (CT),Census 2011 urban-name heuristic
5,66,342,55296,Bithoria No.1 (OG),Census 2011 urban-name heuristic
5,66,342,55297,Damua Dhunga Bandobasti (OG),Census 2011 urban-name heuristic
5,66,342,55298,Byura (OG),Census 2011 urban-name heuristic
5,66,342,55299,Kusum Khera  (OG),Census 2011 urban-name heuristic
5,66,342,55300,Haripur Sukha (OG),Census 2011 urban-name heuristic
5,66,342,55301,Manpur Uttar (OG),Census 2011 urban-name heuristic
5,66,342,55302,Gaujajally Uttar (OG),Census 2011 urban-name heuristic
5,66,342,55303,Bamori Talli Bandobasti (OG),Census 2011 urban-name heuristic
5,66,342,800335,Haldwani-cum-Kathgodam (NPP + OG),Census 2011 urban-name heuristic
5,66,342,800335,Haldwani-cum-Kathgodam (NPP),Census 2011 urban-name heuristic
5,66,343,800336,Ramnagar (NPP),Census 2011 urban-name heuristic
5,66,344,800337,Kaladhungi (NP),Census 2011 urban-name heuristic
5,66,345,800338,Lalkuan (NP),Census 2011 urban-name heuristic
5,67,346,55697,Kanchal Gosain (CT),Census 2011 urban-name heuristic
5,67,346,800339,Kashipur (NPP),Census 2011 urban-name heuristic
5,67,346,800340,Mahua Kheraganj (NP),Census 2011 urban-name heuristic
